shout_id,confederate,instance_id,node_id,user_id,composition,structure,condition,pattern_name,publish_at,content,liwc.anger
10838,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:05,Same user 5,0
10839,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:05,Hi 27,0
10840,no,497,119333,28010,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:05,Hi,0
10841,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:05,Hi and welcome,0
10891,no,497,118216,40226,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:05,Hello everyone,0
10894,no,497,118216,40226,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:05,Hope yall are well,0
10898,no,497,122067,40360,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,Yo,0
10899,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,Omicron is a milder version of COVID-19,0
10900,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,Yh,0
10901,no,497,118205,37090,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,Omicron vaccine comes out in march,0
10902,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,I'm sure getting the vaccine soon,0
10903,no,497,119333,28010,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,"I am vaccinated , I haven&#x2019;t got the booster though",0
10904,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,That's great,0
10905,no,497,119333,28010,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,where are you guys from,0
10909,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,You should get your booster user 15,0
10910,no,497,118243,40480,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:06,Yeah legit af,0
10911,no,497,118210,39358,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,"LOUISVILLE, KENTUCKY!!!!",0
10912,no,497,121995,39926,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,I had covid when it first begin,0
10913,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,Yeah,0
10914,no,497,118176,40435,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,Los angeles,0
10915,no,497,119333,28010,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,cool,0
10917,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,New york,0
10918,no,497,121995,39926,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,Maryland,0
10919,no,497,119333,28010,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,I&#x2019;m from Florida,0
10920,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:07,It might not have a side effect on you user 25,0
10921,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:08,"Nice, got an aunt there",0
10922,no,497,118210,39358,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:08,"16;NY??? OOOOH, 15, FL??? Yayyy",0
10923,no,497,118210,39358,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:08,"22, LA??? COME GET ME!!! LOL",0
10924,no,497,118216,40226,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:08,Stay safe guys,0
10970,no,497,121995,39926,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:08,I think the people that are not vaccinated may be afraid of the side effects,0
10974,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:09,TRUE,0
10976,no,497,119333,28010,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:09,"I didn&#x2019;t get any side effects , but that is probably because I already had COVID",0
10977,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:09,"Yes, sure",0
10978,no,497,121995,39926,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:09,Yes,0
10979,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:09,A friend who got Vaccinated recently got sick for a week,0
10980,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:09,Wow,0
10984,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,"Yes, my sister couldn't use her left arm properly for like 3days",0
10985,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Vaccine,0
10986,no,497,118349,40586,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Hello,0
10987,no,497,121995,39926,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Oh wow 16,0
10990,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Yes 9,0
10991,no,497,118339,40576,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Hi,0
10993,no,497,122067,40360,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Hello there,0
10994,no,497,119333,28010,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Anyone experience heart palpitations after being infected with COVID ?,0
10995,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Welcome,0
10996,no,497,122067,40360,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:10,Where you from,0
11000,no,497,118330,40567,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:11,"User 21, my sister experienced the same thing as you",0
11001,no,497,121995,39926,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:11,No I didn't experience that 15,0
11002,no,497,118347,40584,aa,c,aa.c,Star - core 1 - 30 nodes,1/10/22 13:11,Wow,0
11004,no,498,76785,31505,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:58,Hi!,0
11005,no,498,118190,40449,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,Hello,0
11006,no,498,76804,31556,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,Hi,0
11007,no,498,118190,40449,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,How did it go?,0
11008,no,498,106666,40025,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,Hi,0
11009,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,Hi,0
11010,no,498,106666,40025,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,Hello y'all,0
11011,no,498,122098,40774,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,Hello,0
11012,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,What was your response to the question?,0
11013,no,498,122099,40775,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,Hello,0
11014,no,498,76804,31556,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 12:59,I think I got the answer wrong,0
11015,no,498,118190,40449,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:00,What was the correct answer?,0
11016,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:00,What is the right answer?,0
11057,no,498,76804,31556,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:02,I said 8000,0
11058,no,498,122099,40775,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:02,Fuck you,50
11060,no,498,106666,40025,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:02,&#x1F602;why the violence,0
11066,no,498,122087,40762,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:02,Hi,0
11068,no,498,118470,40707,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:03,Daisi how far,0
11069,no,498,118190,40449,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:03,I also wanted to ask&#x1F605;,0
11070,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:03,No violence,0
11074,no,498,118470,40707,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:03,Hm fuck you,33.33
11081,no,498,118475,40712,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:03,Fuck you Adewumi,33.33
11083,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:04,Who are these ones?,0
11084,no,498,118190,40449,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:04,What is going on guys?,0
11155,no,498,118474,40711,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:05,I wan marry,0
11161,no,498,118475,40712,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:06,I need olosho,0
11173,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:06,What does olosho mean?,0
11176,no,498,122099,40775,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:07,What's happening here,0
11184,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:07,Drop your details.lets hook up?,0
11185,no,498,122088,40763,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:07,Hope y'all have gotten the vaccine?,0
11188,no,498,108426,37350,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:07,For vaccination,0
11189,no,498,122099,40775,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:07,Yes,0
11195,no,498,110813,40263,m,c,m.c,Star - core 1 - 30 nodes,1/12/22 13:08,Hi,0
11256,no,501,125825,40834,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:00,Hello,0
11258,no,501,125838,40847,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:00,Hi,0
11259,no,501,125797,40806,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,Hiii,0
11260,no,501,125915,40888,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,Hello ever,0
11261,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,I hope everyone does good today!,0
11262,no,501,125915,40888,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,*everyone,0
11263,no,501,125838,40847,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,It look great,0
11264,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,Hi,0
11265,no,501,125915,40888,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,@user 1....yes I'm,0
11266,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,Hello,0
11267,no,501,125810,40819,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,Hello,0
11269,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,How are you doing today,0
11271,no,502,125822,40831,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:01,Hi,0
11273,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,It looks cool,0
11274,no,502,125891,40864,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Hello,0
11276,no,502,108458,37504,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Hlo,0
11277,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Any covid patient?,0
11278,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Yap,0
11279,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Okay,0
11280,no,502,126039,41012,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Hlo,0
11282,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Its good to,0
11283,no,502,126142,41115,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,How are you doing all of ya,0
11284,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,You gotta get the vaccine,0
11286,no,501,125880,40858,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Hello,0
11287,no,502,108458,37504,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Sure I have,0
11288,no,502,126115,41088,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,Hi,0
11289,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:02,For their safety,0
11290,no,502,126039,41012,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,Same here,0
11291,no,501,125838,40847,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,that true,0
11292,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,It makes you better?,0
11293,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,I would wait and see,0
11294,no,501,125915,40888,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,It's best you take the vaccine,0
11295,no,501,126007,40980,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,Hello,0
11296,no,501,108456,37499,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,Sure I have,0
11298,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,TRUE,0
11299,no,502,126142,41115,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,You shouldn't be worried,0
11300,no,502,126035,41008,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,Who is here please?,0
11301,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,very true,0
11302,no,502,126039,41012,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,The vaccine is long term effect,0
11304,no,502,126039,41012,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,Okay,0
11305,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,You gotta make your wife take it,0
11306,no,501,125915,40888,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,Yes,0
11307,no,502,125929,40902,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:03,Hello,0
11308,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,And your kids?,0
11309,no,501,126007,40980,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,The effects of vaccine is what am afraid of,0
11311,no,501,125797,40806,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,I&#x2019;m more afraid of the effects of covid,0
11312,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,You afraid of  it too?,0
11313,no,502,126035,41008,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,I think it is save to take the vaccine or what do you think?,0
11315,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,there are people with bad reactions,0
11316,no,502,125934,40907,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,Hy guys,0
11317,no,502,125794,40803,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,Hello,0
11318,no,502,125929,40902,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,The vaccine is actually safe,0
11319,no,502,125934,40907,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,Mozirobliss,0
11320,no,502,125798,40807,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,It's safe,0
11364,no,502,125934,40907,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,Princejoe,0
11383,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,Yeah that&#x2019;s true thi,0
11398,no,502,126142,41115,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,"So sorry about your loss ma'am , but i don't think you should blame the vaacin",6.67
11401,no,501,125915,40888,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:04,"Just like flu shots, vaccine are good",0
11410,no,502,125794,40803,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,"Yes ,it safer for me",0
11418,no,502,125794,40803,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,It&#x2019;s safer by me,0
11419,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,Vaccine are good though,0
11422,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,Good,0
11423,no,502,125934,40907,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,"Its safer,im confident",0
11424,no,502,126039,41012,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,It the safiest though,0
11425,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,TRUE,0
11426,no,502,126142,41115,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:05,So sorry,0
11428,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,You remain safer,0
11429,no,502,125934,40907,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,"Segun,blaze...",0
11430,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,Make you strong,0
11431,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,"Vaccine is very new, the inventor of mRNA is worried about the use",0
11434,no,501,125880,40858,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,How effective is the vaccine against the virus?,0
11437,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,And be healthy,0
11439,no,502,126035,41008,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,James here,0
11440,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,he would know better than I would,0
11441,no,501,126012,40985,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,It's. Veeryy effective,0
11442,no,501,125810,40819,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,I already got vaccinated cause it's compulsory where I work,0
11443,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,great,0
11444,no,501,126025,40998,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,These questions are easy to answer,0
11445,no,502,125934,40907,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,James how you doing,0
11446,no,501,126025,40998,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:06,Thank goodness,0
11450,no,501,126015,40988,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,Yeah very easy,0
11451,no,501,126025,40998,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,I just hope I qualify,0
11452,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,Yes it was,0
11453,no,501,126007,40980,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,I don't even think the vaccine under goes a real clinical trials,0
11454,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,Hello,0
11455,no,502,125934,40907,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,I just hope gets over soon,0
11456,no,501,126025,40998,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,Nice work participate &#x1F44D;&#x1F600;,0
11527,no,502,125794,40803,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,Yes it think so,0
11528,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:07,No one knows,0
11535,no,501,126025,40998,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:08,Hope we get qualified for the next part,0
11546,no,501,126025,40998,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:08,Damn we still waiting,25
11547,no,502,126142,41115,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:08,Calm down 21,0
11548,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:08,Gotta make you feel good,0
11552,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:08,"Last part, no other part",0
11553,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:08,We will know the truth in 100 years or so,0
11554,no,502,126039,41012,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:08,Pls let just calm,0
11556,no,502,126039,41012,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,It vaccine is safe,0
11557,no,502,126142,41115,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,"Oh okay, it'll be over soon. If there are no other """"""""variants""""""""",0
11559,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,100years lol,0
11566,no,502,126035,41008,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,Doing great,0
11567,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,That&#x2019;s too far men,0
11570,no,502,125891,40864,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,How are you doing?,0
11571,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,Like the end of the world,0
11572,no,501,125810,40819,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,Exactly we all can only guess,0
11574,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,"yrd, the whole story too",0
11577,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:09,yes,0
11579,no,501,125915,40888,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,I'm tired,0
11580,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,We are safe,0
11581,no,501,125880,40858,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,Hello,0
11582,no,502,126142,41115,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,"Hopefully, it should, there's nothing we can do about it",0
11584,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,Don&#x2019;t be tired,0
11585,no,501,108425,37342,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,i hope we are,0
11586,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,You gotta keep on,0
11587,no,502,125794,40803,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,Hopefully it should be,0
11588,no,501,125992,40965,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,Never loose hope,0
11589,no,501,126087,41060,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:10,Always,0
11590,no,502,126035,41008,m,c,m.c,Star - core 1 - 30 nodes,1/18/22 13:11,Do you all really understand this ?,0
11659,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:30,Hello,0
11660,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:30,Hey guys,0
11662,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:30,Don't tell me I'm the only one here. Lol,0
11663,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:30,Hi user 30,0
11667,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,"Yes, anyone else",0
11668,no,525,126004,40977,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:31,Hi,0
11669,no,524,123715,37837,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,Hi,0
11671,no,524,126295,41266,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,No,0
11672,no,524,126040,41013,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,Hlo guys,0
11673,no,525,126467,41351,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:31,Hello,0
11674,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,Hello User 16,0
11675,no,525,126064,41037,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:31,Yo,0
11676,no,524,126006,40979,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,Hi,0
11677,no,524,123715,37837,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,No booster yet,0
11679,no,524,126295,41266,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,Hello,0
11681,no,524,126051,41024,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,Hello,0
11682,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:31,Hello 10,0
11683,no,525,126064,41037,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,I think so,0
11684,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,Have you gotten the vaccine,0
11685,no,524,123715,37837,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,I will get bit eventually,0
11686,no,525,126467,41351,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,Why,0
11687,no,525,125935,40908,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,Really,0
11689,no,525,123264,29436,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,No I didn't,0
11690,no,525,126467,41351,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,I spy with my eye,0
11691,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,Miscarriage? What???,0
11692,no,525,126064,41037,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,I have..I didn't say no,0
11693,no,524,126063,41036,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,Hello all,0
11694,no,525,126799,41562,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,Hello,0
11695,no,524,125974,40947,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,Ugh.. So sorry,0
11697,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,Hello User 2,0
11698,no,524,126321,41292,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,"Yes, I am",0
11699,no,524,123715,37837,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:32,really miscarriage?,0
11700,no,525,125833,40842,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:32,Hello world &#x1F30D;,0
11701,no,524,123715,37837,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:33,sorry to hear,0
11702,no,525,126799,41562,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:33,Hello world,0
11704,no,525,126467,41351,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:33,We doing programming here. Lol,0
11705,no,524,126322,41293,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:33,Hope you all are vaccinated?,0
11706,no,524,126018,40991,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:33,I know of my cousin who couldn't use her arm well for like 2 days,0
11707,no,525,125833,40842,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:33,&#x1F602; feels weird,0
11708,no,525,123264,29436,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:33,Best way is to Detox,0
11709,no,525,126002,40975,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:33,Hello,0
11710,no,525,126799,41562,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:33,&#x1F923;&#x1F923;no programming,0
11711,no,524,126321,41292,aa,d,aa.d,Random - homog degree 4 - N30,1/25/22 13:33,Did she take the booster?,0
11712,no,525,126799,41562,aa,c,aa.c,Star - core 1 - 30 nodes,1/25/22 13:33,What about vaccine,0
